t_sec,sabd_deg_abs,sabd_deg_zeroed,sabd_vel_deg_s,sabd_trq_Nm
12.463063,-6.773444703894633,-2.650140682278227,0.00022458644881712722,-4.1069512367248535
12.46924,-6.773324557495153,-2.650020535878747,0.01945001829188813,-4.138394832611084
12.476681,-6.773033762513378,-2.649729740896972,0.039081116192112776,-4.127913475036621
12.48326,-6.772444351193052,-2.649140329576646,0.08959086245156578,-4.138394832611084
12.491399,-6.771602622293566,-2.64829860067716,0.10342053754078007,-4.1069512367248535
12.498593,-6.770185648970855,-2.6468816273544498,0.19695830572782316,-4.148877143859863
12.505556,-6.768830324413051,-2.645526302796646,0.19465289734609587,-4.148877143859863
12.513308,-6.767365925273823,-2.644061903657417,0.18890739888243366,-4.1069512367248535
12.520033,-6.766061517926867,-2.6427574963104616,0.19395494019302054,-4.148877143859863
12.528793,-6.763741272675618,-2.640437251059212,0.2648689221680184,-4.127913475036621
12.535801,-6.7614931592374425,-2.638189137621037,0.32078897687254504,-4.138394832611084
12.543139,-6.759065703124625,-2.635761681508219,0.3308148579723724,-4.169839382171631
12.549706,-6.756638448965746,-2.6333344273493404,0.3696137753268203,-4.148877143859863
12.558231,-6.753340754144469,-2.6300367325280636,0.3868203311144879,-4.148877143859863
12.565667,-6.75045424770815,-2.6271502260917448,0.38817805931186616,-4.138394832611084
12.572394,-6.747851399002331,-2.624547377385926,0.38694048125793024,-4.138394832611084
12.579873,-6.745020287351747,-2.6217162657353414,0.37853181130036945,-4.1069512367248535
12.586301,-6.742657579412537,-2.6193535577961313,0.36757846291768376,-4.117432117462158
12.595594,-6.739517052483517,-2.6162130308671117,0.33794254862986617,-4.1069512367248535
12.602525,-6.737200698445933,-2.613896676829527,0.33419878935217573,-4.0859880447387695
12.610335,-6.734888386013641,-2.6115843643972356,0.29607538187287646,-4.117432117462158
12.617345,-6.7325925621283735,-2.609288540511968,0.32749662637397375,-4.1069512367248535
12.624696,-6.7303963880012585,-2.607092366384853,0.298761738649945,-4.117432117462158
12.631488,-6.728401973543635,-2.6050979519272293,0.2936387439366933,-4.0859880447387695
12.638328,-6.726068656391178,-2.602764634774772,0.34112870667574235,-4.117432117462158
12.646442,-6.723639816783052,-2.6003357951666466,0.2993444900011331,-4.096469879150391
12.653809,-6.721263935735611,-2.5979599141192056,0.32249732623967825,-4.1069512367248535
12.662223,-6.718926395273309,-2.5956223736569033,0.2778146074408857,-4.0859880447387695
12.669303,-6.717084137792677,-2.593780116176271,0.260211750127828,-4.1069512367248535
12.677613,-6.715293591820792,-2.5919895702043867,0.21546676608975246,-4.1069512367248535
12.6843,-6.7140076088791005,-2.590703587262695,0.19231302443290474,-4.148877143859863
12.692304,-6.7127040013965225,-2.589399979780117,0.16286566420252419,-4.117432117462158
12.698965,-6.711711819005522,-2.5884077973891166,0.1489553501074393,-4.1069512367248535
12.705697,-6.71082016753211,-2.5875161459157043,0.13244996959693706,-4.127913475036621
12.713292,-6.709937433423705,-2.5866334118072993,0.11622473637052798,-4.148877143859863
12.719906,-6.709269466875232,-2.585965445258826,0.10099328669216925,-4.0859880447387695
12.728791,-6.70844807143467,-2.5851440498182647,0.09244840288542658,-4.117432117462158
12.735612,-6.707896525277664,-2.5845925036612583,0.08086099662752615,-4.138394832611084
12.743503,-6.707348817612029,-2.5840447959956236,0.06940759117777247,-4.127913475036621
12.751182,-6.706848238938902,-2.5835442173224967,0.06518812503138723,-4.096469879150391
12.758931,-6.706406146430801,-2.5831021248143955,0.05705271761173604,-4.117432117462158
12.766501,-6.706057225047255,-2.5827532034308494,0.04609102905936995,-4.117432117462158
12.775184,-6.705625042349245,-2.5823210207328398,0.04977362417947906,-4.096469879150391
12.782079,-6.705310356771889,-2.5820063351554836,0.04564082353633198,-4.127913475036621
12.788517,-6.705004325591212,-2.5817003039748068,0.04753324712033851,-4.138394832611084
12.795856,-6.704686527345549,-2.5813825057291435,0.04330265911826206,-4.138394832611084
12.802739,-6.704408917514716,-2.58110489589831,0.040334627404189576,-4.159358024597168
12.809717,-6.704112288174008,-2.580808266557602,0.042509007456922314,-4.1069512367248535
12.816143,-6.703885005449049,-2.5805809838326432,0.03536871006661247,-4.138394832611084
12.822444,-6.703638452177058,-2.5803344305606526,0.039129687260610266,-4.148877143859863
12.829551,-6.7033776819924835,-2.580073660376078,0.0366906886361102,-4.138394832611084
12.835786,-6.703126397302704,-2.579822375686298,0.04030302395632944,-4.138394832611084
12.843134,-6.702851451465579,-2.579547429849173,0.03741868407272991,-4.127913475036621
12.849658,-6.702586552044574,-2.579282530428168,0.040603299997011795,-4.1069512367248535
12.857645,-6.7023273032180795,-2.579023281601674,0.03245875790926503,-4.117432117462158
12.864591,-6.702076619194495,-2.578772597578089,0.03608996371447778,-4.1069512367248535
12.871287,-6.701813303924262,-2.5785092823078566,0.03932434720303402,-4.138394832611084
12.878716,-6.701541793535393,-2.578237771918987,0.03654793510950267,-4.1069512367248535
12.884961,-6.7012609415527455,-2.57795691993634,0.04497131382090937,-4.127913475036621
12.891957,-6.70093701899028,-2.5776329973738745,0.04630166306917528,-4.117432117462158
12.898719,-6.700646696410456,-2.5773426747940507,0.04293424856658757,-4.127913475036621
12.905503,-6.700310081639804,-2.5770060600233986,0.049619198671715645,-4.117432117462158
12.91284,-6.699979921362855,-2.5766758997464496,0.04500024600293264,-4.138394832611084
12.91913,-6.699622694791396,-2.57631867317499,0.056790995625175755,-4.138394832611084
12.926714,-6.699204385662934,-2.575900364046529,0.055156103449913736,-4.117432117462158
12.933171,-6.698846613846347,-2.575542592229941,0.055409635972270416,-4.117432117462158
12.940951,-6.698356315077368,-2.5750522934609625,0.06301979921309751,-4.117432117462158
12.947838,-6.697966925664856,-2.5746629040484503,0.05654010837283139,-4.117432117462158
12.9546,-6.697555337564742,-2.5742513159483362,0.06086970186738755,-4.148877143859863
12.961945,-6.697020384197314,-2.5737163625809085,0.07283033786079877,-4.117432117462158
12.969262,-6.696484475806907,-2.573180454190501,0.07324088320364273,-4.127913475036621
12.97689,-6.6959629924985355,-2.57265897088213,0.06836467857204852,-4.127913475036621
12.983357,-6.695471845700008,-2.5721678240836026,0.07594820017882582,-4.127913475036621
12.99177,-6.6948898937192,-2.571585872102794,0.06917231617627963,-4.1069512367248535
12.999255,-6.694331334959052,-2.571027313342646,0.07462461750413052,-4.138394832611084
13.005884,-6.693858783144733,-2.570554761528327,0.07128564109499207,-4.138394832611084
13.013194,-6.693298186980895,-2.5699941653644895,0.0766873465434389,-4.127913475036621
13.019916,-6.692776783705305,-2.5694727620888997,0.07756699455272113,-4.117432117462158
13.028649,-6.691969344921684,-2.5686653233052787,0.0924605143577775,-4.148877143859863
13.035223,-6.691183407422074,-2.5678793858056688,0.11954960464075334,-4.117432117462158
13.042946,-6.69036887583848,-2.5670648542220746,0.10546701692326033,-4.127913475036621
13.049711,-6.689684215353958,-2.5663801937375528,0.10120437740518133,-4.117432117462158
13.058082,-6.6888227822775335,-2.565518760661128,0.10290835084538452,-4.127913475036621
13.064887,-6.688181327115825,-2.5648773054994196,0.09426311928293094,-4.1069512367248535
13.071984,-6.68743398010533,-2.564129958488924,0.10530455052606338,-4.1069512367248535
13.079317,-6.686429254725367,-2.563125233108962,0.1370134824617971,-4.1069512367248535
13.085931,-6.685584434573263,-2.5622804129568575,0.12773268963814077,-4.138394832611084
13.093182,-6.684626320945372,-2.5613222993289666,0.13213928126783064,-4.127913475036621
13.099828,-6.683836531638819,-2.560532510022413,0.11883399510815737,-4.1069512367248535
13.108319,-6.6828086010475936,-2.559504579431188,0.12106063319193897,-4.127913475036621
13.115097,-6.682035727814238,-2.5587317061978325,0.11402670843700019,-4.117432117462158
13.121911,-6.681169712898676,-2.55786569128227,0.12709341582935368,-4.138394832611084
13.129605,-6.680310908328146,-2.55700688671174,0.11161995120675544,-4.138394832611084
13.13626,-6.679538191926837,-2.5562341703104314,0.11611104119492056,-4.1069512367248535
13.145141,-6.67865215990457,-2.5553481382881644,0.09976878990369079,-4.117432117462158
13.152048,-6.677987947636086,-2.5546839260196803,0.09616196108356713,-4.127913475036621
13.159427,-6.677377437420801,-2.554073415804395,0.08273555534769915,-4.138394832611084
13.166234,-6.676784430993548,-2.5534804093771424,0.08711906234158004,-4.096469879150391
13.174377,-6.676219535554714,-2.5529155139383084,0.06937234873464639,-4.096469879150391
13.182276,-6.675598540302765,-2.5522945186863595,0.07861648816004226,-4.127913475036621
13.191474,-6.674996482681005,-2.551692461064599,0.06545562848130869,-4.127913475036621
13.200878,-6.674437779119936,-2.55113375750353,0.059410115125370054,-4.138394832611084
13.211,-6.673937339292695,-2.550633317676289,0.049441672614036536,-4.127913475036621
13.218557,-6.673600260340635,-2.550296238724229,0.04460536335629742,-4.127913475036621
13.226328,-6.6732497688399794,-2.549945747223574,0.045101024794133276,-4.117432117462158
13.23371,-6.672910561113245,-2.549606539496839,0.04595117644450109,-4.138394832611084
13.241575,-6.672548193391813,-2.549244171775407,0.04607373540296137,-4.096469879150391
13.24952,-6.672182092765949,-2.5488780711495433,0.04607902170996118,-4.117432117462158
13.259934,-6.671730338380193,-2.5484263167637877,0.04338000474352303,-4.096469879150391
13.269004,-6.671383517040303,-2.548079495423897,0.038237629345451794,-4.117432117462158
13.277874,-6.6710783567957925,-2.547774335179387,0.03440407585919719,-4.117432117462158
13.284588,-6.670855700528694,-2.5475516789122885,0.033162461266142244,-4.159358024597168
13.291778,-6.670627452954715,-2.5473234313383095,0.03174519058694083,-4.148877143859863
13.298247,-6.670425853110552,-2.547121831494146,0.031165083030137968,-4.127913475036621
13.305091,-6.67021788928807,-2.5469138676716643,0.030385045197725162,-4.1069512367248535
13.312506,-6.670000550418989,-2.546696528802584,0.029310481590294753,-4.159358024597168
13.318895,-6.669813978542791,-2.5465099569263856,0.029202491570906784,-4.127913475036621
13.326283,-6.6696043770603755,-2.54630035544397,0.028371005134489497,-4.117432117462158
13.332674,-6.669392131648645,-2.5460881100322394,0.03320979554586083,-4.096469879150391
13.339164,-6.6691820870280205,-2.545878065411615,0.032364387511999014,-4.117432117462158
13.346546,-6.668953675932035,-2.5456496543156293,0.03094197963751546,-4.138394832611084
13.354236,-6.668726398047796,-2.5454223764313904,0.029555172659976474,-4.096469879150391
13.363131,-6.668441015676948,-2.5451369940605426,0.03208288669158026,-4.117432117462158
13.370764,-6.668208072028841,-2.544904050412435,0.030518084492661815,-4.117432117462158
13.380789,-6.667975404927218,-2.5446713833108126,0.02320863192073882,-4.1069512367248535
13.388754,-6.667790895675437,-2.5444868740590314,0.023165441158520313,-4.1069512367248535
13.397317,-6.667595753794454,-2.5442917321780483,0.02278821649845656,-4.117432117462158
13.404991,-6.667419277745972,-2.544115256129566,0.022997396260885147,-4.0859880447387695
13.413508,-6.667264750798225,-2.543960729181819,0.018142789022588455,-4.096469879150391
13.421136,-6.6670469041558,-2.5437428825393944,0.02855894991900613,-4.159358024597168
13.42991,-6.666810905010867,-2.5435068833944614,0.026898156456224134,-4.0859880447387695
13.437577,-6.6666091582222595,-2.543305136605854,0.02631343250337881,-4.1069512367248535
13.446258,-6.666429682062495,-2.5431256604460897,0.020675022653218352,-4.138394832611084
13.452842,-6.666285497546221,-2.5429814759298157,0.021898670819305265,-4.127913475036621
13.460173,-6.666086443503488,-2.5427824218870825,0.02715188030999999,-4.117432117462158
13.466885,-6.665904045817953,-2.5426000242015476,0.027175026357970002,-4.138394832611084
13.475098,-6.665689159044419,-2.5423851374280133,0.02616408655893177,-4.096469879150391
13.481859,-6.665511174192117,-2.5422071525757115,0.026325865851425337,-4.117432117462158
13.488406,-6.665368221775353,-2.542064200158947,0.02183488322813973,-4.096469879150391
13.4958,-6.6652026851695565,-2.541898663553151,0.02238773571848831,-4.117432117462158
13.502144,-6.665053824619563,-2.5417498030031576,0.023464481952689117,-4.138394832611084
13.50937,-6.664881757983773,-2.5415777363673673,0.023812187500386522,-4.1069512367248535
13.516491,-6.664676234895764,-2.5413722132793586,0.028862165939907876,-4.127913475036621
13.524781,-6.6644864052096064,-2.541182383593201,0.022898490465338574,-4.127913475036621
13.531852,-6.6643206327332125,-2.541016611116807,0.023443932862262384,-4.1069512367248535
13.538356,-6.66419402242895,-2.540890000812545,0.019466352844856614,-4.117432117462158
13.545711,-6.664008974396596,-2.5407049527801906,0.025159574128669752,-4.148877143859863
13.552242,-6.663872631664571,-2.5405686100481653,0.020876240875581892,-4.138394832611084
13.559512,-6.663715028164966,-2.5404110065485606,0.0216783192472364,-4.138394832611084
13.56602,-6.663566809784422,-2.5402627881680164,0.022775239829636744,-4.096469879150391
13.572489,-6.663413429551895,-2.540109407935489,0.02370999604946864,-4.117432117462158
13.579593,-6.663242313432183,-2.539938291815777,0.024087562940410638,-4.1069512367248535
13.585872,-6.663055705052352,-2.539751683435946,0.029718353417607073,-4.138394832611084
13.593424,-6.662874310630161,-2.5395702890137555,0.024019679576040915,-4.138394832611084
13.599997,-6.662680763827106,-2.5393767422107008,0.029445904103871583,-4.096469879150391
13.608133,-6.662489960484033,-2.539185938867627,0.0234516402950217,-4.1069512367248535
13.615237,-6.662286925226571,-2.538982903610165,0.02857977623629979,-4.159358024597168
13.622117,-6.662092699183348,-2.5387886775669424,0.028231323468038,-4.117432117462158
13.629551,-6.661853213609039,-2.538549191992633,0.03221433893293415,-4.1069512367248535
13.635856,-6.661653405527686,-2.5383493839112807,0.031690521264830164,-4.096469879150391
13.642844,-6.661438854924555,-2.538134833308149,0.030703553615533292,-4.127913475036621
13.649277,-6.661182178786845,-2.5378781571704394,0.03989984994070356,-4.1069512367248535
13.655959,-6.660866571424931,-2.5375625498085252,0.047231356210297656,-4.1069512367248535
13.663468,-6.660509695641361,-2.537205674024955,0.047526449485040125,-4.096469879150391
13.669924,-6.6601928465007525,-2.536888824884347,0.04907901683469116,-4.117432117462158
13.678549,-6.659781698952184,-2.5364776773357782,0.04766911232727837,-4.1069512367248535
13.684985,-6.6594956951341935,-2.536191673517788,0.044437375729294654,-4.117432117462158
13.69281,-6.659144316735102,-2.535840295118696,0.044905174430970515,-4.117432117462158
13.699373,-6.658899983330218,-2.5355959617138124,0.03722921413292236,-4.127913475036621
13.705751,-6.658641034266757,-2.535337012650351,0.04060076605254951,-4.117432117462158
13.712542,-6.658349388929705,-2.535045367313299,0.042945134243041826,-4.117432117462158
13.718825,-6.658093932208386,-2.5347899105919804,0.04065965194496567,-4.1069512367248535
13.726351,-6.65784643883755,-2.534542417221144,0.03288441838860459,-4.138394832611084
13.733,-6.657602282320797,-2.534298260704391,0.036720691868988346,-4.117432117462158
13.741126,-6.657327329273814,-2.5340233076574084,0.033836125481091266,-4.127913475036621
13.748688,-6.657050262994118,-2.5337462413777123,0.03663850826641671,-4.117432117462158
13.758363,-6.656735724671579,-2.5334317030551734,0.03251033376979455,-4.127913475036621
13.766447,-6.656451963304295,-2.533147941687889,0.035102384175257274,-4.117432117462158
13.775462,-6.656164936491006,-2.5328609148746004,0.03183850923208875,-4.138394832611084
13.782547,-6.6559137506890265,-2.532609729072621,0.03545395120427259,-4.1069512367248535
13.790905,-6.655564794278226,-2.5322607726618207,0.04175117724910481,-4.117432117462158
13.797748,-6.655232503655638,-2.5319284820392323,0.048558563427119235,-4.127913475036621
13.804654,-6.654793696309572,-2.5314896746931668,0.06353971576440967,-4.127913475036621
13.812551,-6.654246058075635,-2.530942036459229,0.0693485065865028,-4.117432117462158
13.819332,-6.653794061741518,-2.5304900401251125,0.06665529963329815,-4.117432117462158
13.826333,-6.653345587323478,-2.530041565707072,0.06405932589172363,-4.148877143859863
13.833139,-6.652825108465066,-2.5295210868486606,0.07647469199714681,-4.1069512367248535
13.841359,-6.652212733608505,-2.5289087119920994,0.074496383501769,-4.127913475036621
13.848736,-6.6516632087170455,-2.52835918710064,0.07449256489280623,-4.127913475036621
13.857608,-6.650827132952568,-2.527523111336162,0.0942397657481001,-4.138394832611084
13.866074,-6.650042999323482,-2.526738977707076,0.09261883461023847,-4.117432117462158
13.875191,-6.649142055156059,-2.525838033539653,0.09882145781006572,-4.127913475036621
13.883559,-6.648372888922863,-2.525068867306457,0.09191740294488021,-4.117432117462158
13.892408,-6.64757708643333,-2.5242730648169243,0.0899298837443954,-4.127913475036621
13.900568,-6.646955632875661,-2.5236516112592557,0.07615968276824805,-4.117432117462158
13.909033,-6.646369426767191,-2.5230654051507857,0.06925015140347389,-4.1069512367248535
13.917039,-6.645816012291175,-2.5225119906747695,0.069124137891979,-4.148877143859863
13.925541,-6.645236479869659,-2.5219324582532536,0.0681641938781185,-4.1069512367248535
13.9332,-6.644673592902235,-2.5213695712858293,0.0734939316092582,-4.1069512367248535
13.942362,-6.644027946877062,-2.520723925260657,0.07047037852516426,-4.096469879150391
13.950031,-6.643521326176731,-2.520217304560325,0.06606109649580391,-4.127913475036621
13.958681,-6.642954600715598,-2.519650579099192,0.06551690605363776,-4.1069512367248535
13.966311,-6.642480632859485,-2.519176611243079,0.06212003233441933,-4.127913475036621
13.975594,-6.641951473309715,-2.518647451693309,0.05700267146699144,-4.117432117462158
13.983622,-6.641586023500767,-2.5182820018843612,0.0455217271165674,-4.117432117462158
13.992559,-6.641188082776741,-2.517884061160335,0.04452672723879,-4.138394832611084
14.000508,-6.640831689825513,-2.517527668209107,0.04483698913907153,-4.127913475036621
14.008859,-6.640535065300648,-2.5172310436842427,0.03551825485716022,-4.1069512367248535
14.016434,-6.640282535663526,-2.5169785140471204,0.033338140666035514,-4.127913475036621
14.02586,-6.639998242578381,-2.516694220961975,0.030160148325498706,-4.117432117462158
14.033844,-6.63976900897568,-2.5164649873592744,0.0287119006403161,-4.1069512367248535
14.04266,-6.639531064967142,-2.516227043350736,0.026990007485412682,-4.138394832611084
14.050209,-6.639331267844812,-2.516027246228407,0.02646653410524381,-4.1069512367248535
14.058453,-6.639157961944147,-2.515853940327742,0.021021968661657994,-4.1069512367248535
14.066205,-6.63899105010538,-2.5156870284889745,0.021531616933902757,-4.127913475036621
14.07537,-6.638796887197773,-2.5154928655813675,0.021185147629552228,-4.138394832611084
14.083353,-6.638625042493492,-2.515321020877086,0.021526414316128763,-4.127913475036621
14.091902,-6.638441203057517,-2.515137181441111,0.021504266437982648,-4.148877143859863
14.09949,-6.63830943703092,-2.5150054154145147,0.01736471462650341,-4.096469879150391
14.108675,-6.638144650621969,-2.5148406290055636,0.017941135245803427,-4.127913475036621
14.117277,-6.638023155225388,-2.514719133608982,0.014124244792363296,-4.117432117462158
14.126272,-6.637883749607078,-2.5145797279906725,0.015498026465701668,-4.127913475036621
14.134175,-6.637749203500907,-2.5144451818845015,0.017024474215565768,-4.096469879150391
14.14247,-6.637561461033398,-2.5142574394169923,0.02263304732247817,-4.138394832611084
14.150046,-6.637422961498088,-2.5141189398816826,0.018281956095919656,-4.1069512367248535
14.159252,-6.6372102464297935,-2.513906224813388,0.023105991811271844,-4.117432117462158
14.167157,-6.63706393007393,-2.5137599084575246,0.018509327924439236,-4.1069512367248535
14.175909,-6.636857881087794,-2.513553859471388,0.023542784787051806,-4.117432117462158
14.183556,-6.6367127214920485,-2.513408699875643,0.018982461591104793,-4.1069512367248535
14.191765,-6.636551296051381,-2.513247274434975,0.01966447014304168,-4.0859880447387695
14.199312,-6.636396230413831,-2.513092208797425,0.020546277802507566,-4.127913475036621
14.215906,-6.636172119146882,-2.5128680975304762,0.013505614704142015,-4.096469879150391
14.225457,-6.6359883626159615,-2.512684340999556,0.01923940970208561,-4.127913475036621
14.234004,-6.635858733054396,-2.51255471143799,0.015166976919039815,-4.127913475036621
14.24231,-6.635758825715405,-2.512454804099,0.012028295296977394,-4.117432117462158
14.250927,-6.635638333294686,-2.5123343116782806,0.013982841551400338,-4.117432117462158
14.25637,-6.63554660152992,-2.512242579913514,0.016854341505465803,-4.075506687164307
14.265321,-6.635428848480866,-2.5121248268644605,0.013155020366986627,-4.096469879150391
14.274778,-6.6353329359706725,-2.512028914354267,0.010141839992814903,-4.096469879150391
14.282908,-6.635230001025357,-2.511925979408951,0.0126613816498483,-4.127913475036621
14.291735,-6.6351027441169155,-2.51179872250051,0.014416826299934009,-4.117432117462158
14.2996,-6.635011819740148,-2.5117077981237426,0.011560352759177118,-4.1069512367248535
14.308008,-6.634934931492522,-2.511630909876116,0.00914483722027322,-4.127913475036621
14.315918,-6.634876991959774,-2.5115729703433685,0.007324613115958929,-4.117432117462158
14.325117,-6.634783662914504,-2.5114796412980986,0.010145933022948058,-4.127913475036621
14.333124,-6.634718750610576,-2.51141472899417,0.008106652851462878,-4.117432117462158
14.342267,-6.634620306674237,-2.5113162850578314,0.010767283716524736,-4.1069512367248535
14.350087,-6.634552713295394,-2.511248691678988,0.008643775092427471,-4.1069512367248535
14.358269,-6.634459003260693,-2.511154981644287,0.011453125863577827,-4.117432117462158
14.365048,-6.634394992887268,-2.5110909712708622,0.009442180674451057,-4.138394832611084
14.371553,-6.634312921121802,-2.5110088995053967,0.012617158456876018,-4.138394832611084
14.378885,-6.634237730706789,-2.5109337090903834,0.010254981902649982,-4.117432117462158
14.385116,-6.634184293781738,-2.5108802721653323,0.008576211390891828,-4.127913475036621
14.392198,-6.634101279036863,-2.5107972574204576,0.011721564601480388,-4.159358024597168
14.39857,-6.634039047185965,-2.5107350255695593,0.009766493345431195,-4.1069512367248535
14.404951,-6.633987133738961,-2.510683112122555,0.008135584308169398,-4.117432117462158
14.411951,-6.633940450936724,-2.5106364293203187,0.006669000822578732,-4.0859880447387695
14.418242,-6.63387519911948,-2.510571177503074,0.01037239286274041,-4.127913475036621
14.4257,-6.633812524670915,-2.51050850305451,0.008403416990959449,-4.1069512367248535
14.432263,-6.633766802241998,-2.510462780625592,0.006967004522960572,-4.117432117462158
14.43876,-6.633729209752208,-2.5104251881358026,0.005786001625413094,-4.127913475036621
14.446134,-6.633694568563516,-2.51039054694711,0.004697716586324793,-4.117432117462158
14.45281,-6.6336368939352095,-2.510332872318804,0.008639153037488318,-4.1069512367248535
14.460489,-6.633583447542141,-2.5102794259257353,0.006960085079270996,-4.1069512367248535
14.466881,-6.63354639850548,-2.5102423768890745,0.005796155265293785,-4.117432117462158
14.474895,-6.6335092907917605,-2.510205269175355,0.00463038205708573,-4.1069512367248535
14.482226,-6.633481700241943,-2.5101776786255376,0.003763599371041071,-4.096469879150391
14.488909,-6.63342913407751,-2.510125112461104,0.007865522947772529,-4.0859880447387695
14.49659,-6.633380462817404,-2.510076441200998,0.006336470215931749,-4.1069512367248535
14.502915,-6.633347028249424,-2.510043006633018,0.005286092284547698,-4.138394832611084
14.509837,-6.633284262381817,-2.5099802407654117,0.009067582735687292,-4.0859880447387695
14.516288,-6.6332356252302676,-2.509931603613862,0.007539601555748737,-4.117432117462158
14.524354,-6.63318710598899,-2.509883084372585,0.006015324636151706,-4.138394832611084
14.531262,-6.633152962323386,-2.5098489407069806,0.0049426697459180645,-4.117432117462158
14.538111,-6.633125103986533,-2.5098210823701272,0.004067474281945147,-4.117432117462158
14.545556,-6.633100561582365,-2.5097965399659596,0.0032964519156435286,-4.117432117462158
14.551788,-6.6330533971562025,-2.509749375539797,0.007568076105145663,-4.127913475036621
14.559302,-6.633007390848278,-2.5097033692318726,0.006122745315128587,-4.127913475036621
14.565725,-6.632974668541675,-2.5096706469252696,0.005094743734890442,-4.096469879150391
14.572097,-6.632947618806621,-2.509643597190215,0.0042449512454861005,-4.096469879150391
14.579748,-6.63292143419335,-2.5096174125769446,0.003422337358731033,-4.117432117462158
14.586013,-6.6329035200263435,-2.509599498409938,0.002859547204020579,-4.117432117462158
14.593148,-6.6328868528022795,-2.509582831185874,0.002335930917251838,-4.117432117462158
14.599514,-6.632844010071498,-2.509539988455092,0.006729914126385107,-4.1069512367248535
14.608019,-6.6327988415448065,-2.509494819928401,0.00531090301008075,-4.1069512367248535
14.614931,-6.632768681724612,-2.5094646601082067,0.004363404314430843,-4.138394832611084
14.621859,-6.632711119595173,-2.5094070979787677,0.008308375021659105,-4.138394832611084
14.629564,-6.632659580804524,-2.5093555591881183,0.006689236160915985,-4.1069512367248535
14.635836,-6.632624531601162,-2.5093205099847564,0.005588132962989495,-4.127913475036621
14.642747,-6.632592800131772,-2.5092887785153666,0.004591259451762173,-4.127913475036621
14.649755,-6.6325664300188745,-2.509262408402469,0.0037628179222787407,-4.127913475036621
14.658351,-6.632502022813271,-2.5091980011968653,0.0074927442195506155,-4.127913475036621
14.666441,-6.632453691467737,-2.5091496698513316,0.005974370218899714,-4.148877143859863
14.675075,-6.632374038952981,-2.509070017336575,0.00922535100383235,-4.096469879150391
14.682824,-6.632316548476047,-2.5090125268596415,0.007419234404017099,-4.096469879150391
14.691656,-6.632265254291219,-2.508961232674813,0.005807780061629534,-4.117432117462158
14.699364,-6.632229213812692,-2.508925192196286,0.004675535035949697,-4.0859880447387695
14.709098,-6.632151473138157,-2.508847451521751,0.007986578052892632,-4.127913475036621
14.717313,-6.632099322774838,-2.5087953011584325,0.006348226069997531,-4.117432117462158
14.725863,-6.632056538042165,-2.5087525164257594,0.005004104051475846,-4.1069512367248535
14.733261,-6.632026498743036,-2.5087224771266303,0.004060391636935696,-4.096469879150391
14.742411,-6.631997641306075,-2.5086936196896694,0.0031538085172461384,-4.127913475036621
14.750594,-6.6319396597920885,-2.508635638175683,0.007085603870393707,-4.127913475036621
14.759934,-6.631888494468473,-2.5085844728520676,0.005478197822555829,-4.127913475036621
14.767783,-6.631817776284021,-2.5085137546676153,0.009009858871884286,-4.117432117462158
14.776373,-6.6317568290963,-2.5084528074798946,0.007095146499916015,-4.117432117462158
14.784052,-6.631712934748432,-2.508408913132026,0.005716164892014732,-4.138394832611084
14.792341,-6.63167534232546,-2.5083713207090543,0.004535164093552595,-4.117432117462158
14.800276,-6.63164653649862,-2.508342514882214,0.0036302023538101265,-4.138394832611084
14.808566,-6.631622660252639,-2.5083186386362337,0.0028801079641155836,-4.138394832611084
14.816035,-6.631570432483797,-2.5082664108673915,0.006992662551977497,-4.117432117462158
14.825742,-6.631518417151855,-2.5082143955354494,0.005358552704870147,-4.117432117462158
14.833478,-6.631485067569238,-2.508181045952832,0.004310844667463451,-4.096469879150391
14.842535,-6.631414108150019,-2.5081100865336134,0.007834927103137651,-4.138394832611084
14.850466,-6.63136436369479,-2.5080603420783847,0.0062721589521664385,-4.138394832611084
14.858615,-6.631323669255056,-2.5080196476386503,0.004993705422933022,-4.138394832611084
14.866873,-6.6312909263486715,-2.507986904732266,0.003965056681484311,-4.1069512367248535
14.875401,-6.631225560431778,-2.5079215388153724,0.007664864175397625,-4.117432117462158
14.883205,-6.631177520757232,-2.5078734991408265,0.006155653288933052,-4.1069512367248535
14.892615,-6.631132814023854,-2.507828792407448,0.004751149837485403,-4.1069512367248535
14.901029,-6.631101194850327,-2.5077971732339215,0.00375780420489529,-4.1069512367248535
14.910061,-6.63103427776241,-2.5077302561460044,0.0074088802238176914,-4.1069512367248535
14.917869,-6.630987824245108,-2.5076838026287023,0.0059494999369283375,-4.138394832611084
14.926101,-6.630948911890808,-2.5076448902744026,0.004727032272958195,-4.1069512367248535
14.934026,-6.630882411384162,-2.5075783897677564,0.00839119557847149,-4.117432117462158
14.942939,-6.630823981387117,-2.507519959770711,0.006555563083850046,-4.117432117462158
14.950276,-6.630784892629422,-2.5074808710130165,0.005327553543695978,-4.117432117462158
14.958611,-6.63074970257515,-2.507445680958744,0.004222025383867924,-4.096469879150391
14.966359,-6.630723393740498,-2.507419372124092,0.003395508967224903,-4.1069512367248535
14.975479,-6.630699323247048,-2.507395301630642,0.00263931211333441,-4.1069512367248535
14.983151,-6.630611872134939,-2.5073078505185338,0.01139863107368846,-4.096469879150391
14.99216,-6.6305318353827465,-2.507227813766341,0.008884202346630827,-4.1069512367248535
